1513,Tourisme,2,3,,,,,,,,,,,,,
1514,Production,2,4,,,,,,,,,,,,,
1515,Audit,3,6,,,,,,,,,,,,,
1516,Réseaux,2,3,,,,,,,,,,,,,
1517,Tourisme,2,4,,,,,,,,,,,,,
1518,Agroalimentaire,2,6,,,,,,,,,,,,,
1519,Tourisme,2,3,,,,,,,,,,,,,
1520,Réseaux,0,3,,,,,,,,,,,,,
1521,Marketing,2,4,,,,,,,,,,,,,
1522,Automobile,2,4,,,,,,,,,,,,,
1523,Production,3,6,,,,,,,,,,,,,
1524,Logistique,0,4,,,,,,,,,,,,,
1525,Audit,4,6,,,,,,,,,,,,,
1526,BTP,2,3,,,,,,,,,,,,,
1527,Distibution,3,6,,,,,,,,,,,,,
1528,Éducation,2,3,,,,,,,,,,,,,
1529,BTP,0,1,,,,,,,,,,,,,
1530,BTP,0,1,,,,,,,,,,,,,
1531,Informatique,0,3,,,,,,,,,,,,,
1532,Automobile,2,2,,,,,,,,,,,,,
1533,Textile,2,1,,,,,,,,,,,,,
1534,MAintenance,3,3,,,,,,,,,,,,,
1535,Tourisme,2,3,,,,,,,,,,,,,
1536,BTP,2,1,,,,,,,,,,,,,
1537,Santé,3,5,,,,,,,,,,,,,
1538,BTP,0,5,,,,,,,,,,,,,
1539,Logistique,2,4,,,,,,,,,,,,,
1540,Éducation,2,3,,,,,,,,,,,,,
1541,Immobilier,2,5,,,,,,,,,,,,,
1542,BTP,3,1,,,,,,,,,,,,,
1543,BTP,3,1,,,,,,,,,,,,,
1544,BTP,2,1,,,,,,,,,,,,,
1545,BTP,2,1,,,,,,,,,,,,,
1546,BTP,2,1,,,,,,,,,,,,,
1547,BTP,2,1,,,,,,,,,,,,,
1548,Informatique,2,6,,,,,,,,,,,,,
1549,Logistique,0,1,,,,,,,,,,,,,
1550,Aéroportuaire,2,1,,,,,,,,,,,,,
1551,Industrie,0,1,,,,,,,,,,,,,
1552,BTP,2,1,,,,,,,,,,,,,
1553,BTP,3,1,,,,,,,,,,,,,
1554,BTP,0,1,,,,,,,,,,,,,
1555,BTP,3,1,,,,,,,,,,,,,
1556,BTP,2,1,,,,,,,,,,,,,
1557,BTP,2,6,,,,,,,,,,,,,
1558,Finance,0,3,,,,,,,,,,,,,
1559,Informatique,3,4,,,,,,,,,,,,,
1560,Production,2,3,,,,,,,,,,,,,
1561,Informatique,2,3,,,,,,,,,,,,,
1562,Production,3,4,,,,,,,,,,,,,
1563,Immobilier,2,3,,,,,,,,,,,,,
1564,Immobilier,2,3,,,,,,,,,,,,,
1565,Tourisme,2,3,,,,,,,,,,,,,
1566,Finance,0,3,,,,,,,,,,,,,
1567,Agroalimentaire,3,6,,,,,,,,,,,,,
1568,Distibution,2,4,,,,,,,,,,,,,
1569,Audit,2,4,,,,,,,,,,,,,
1570,Immobilier,2,3,,,,,,,,,,,,,
1571,BTP,3,1,,,,,,,,,,,,,
1572,BTP,3,1,,,,,,,,,,,,,
1573,Production,0,6,,,,,,,,,,,,,
1574,BTP,0,1,,,,,,,,,,,,,
1575,Finance,2,4,,,,,,,,,,,,,
1576,Éducation,4,6,,,,,,,,,,,,,
1577,Audit,2,4,,,,,,,,,,,,,
1578,Tourisme,2,3,,,,,,,,,,,,,
1579,Tourisme,2,3,,,,,,,,,,,,,
1580,Tourisme,2,3,,,,,,,,,,,,,
1581,Agroalimentaire,2,3,,,,,,,,,,,,,
1582,Centre d'Appel,2,6,,,,,,,,,,,,,
1583,Informatique,2,4,,,,,,,,,,,,,
1584,Autres Services,0,4,,,,,,,,,,,,,
1585,Aéroportuaire,0,4,,,,,,,,,,,,,
1586,Production,2,1,,,,,,,,,,,,,
1587,Finance,2,3,,,,,,,,,,,,,
1588,Autres Services,2,5,,,,,,,,,,,,,
1589,Logistique,0,3,,,,,,,,,,,,,
1590,évenementiel,0,3,,,,,,,,,,,,,
1591,Immobilier,2,6,,,,,,,,,,,,,
1592,Aéroportuaire,2,6,,,,,,,,,,,,,
1593,Autres Services,0,3,,,,,,,,,,,,,
1594,Finance,2,6,,,,,,,,,,,,,
1595,Logistique,3,4,,,,,,,,,,,,,
1596,Autres Services,2,3,,,,,,,,,,,,,
1597,Autres Services,2,3,,,,,,,,,,,,,
1598,Agroalimentaire,3,4,,,,,,,,,,,,,
1599,Autres Services,2,3,,,,,,,,,,,,,
1600,Informatique,2,6,,,,,,,,,,,,,
1601,BTP,2,3,,,,,,,,,,,,,
1602,Informatique,2,6,,,,,,,,,,,,,
1603,Énergie,0,3,,,,,,,,,,,,,
1604,Finance,0,3,,,,,,,,,,,,,
1605,Autres Services,2,3,,,,,,,,,,,,,
1606,Autres Services,2,3,,,,,,,,,,,,,
1607,Autres Services,2,3,,,,,,,,,,,,,
1608,Autres Services,2,3,,,,,,,,,,,,,
1609,Autres Services,2,3,,,,,,,,,,,,,
1610,Autres Services,2,3,,,,,,,,,,,,,
1611,Centre d'Appel,2,5,,,,,,,,,,,,,
1612,Finance,2,6,,,,,,,,,,,,,
1613,Finance,3,6,,,,,,,,,,,,,
1614,Énergie,2,4,,,,,,,,,,,,,
1615,Automobile,2,3,,,,,,,,,,,,,
1616,Automobile,3,6,,,,,,,,,,,,,
1617,Automobile,2,6,,,,,,,,,,,,,
1618,Autres Services,2,3,,,,,,,,,,,,,
1619,Tourisme,2,3,,,,,,,,,,,,,
1620,Finance,0,3,,,,,,,,,,,,,
1621,Informatique,2,6,,,,,,,,,,,,,
1622,Santé,2,5,,,,,,,,,,,,,
1623,Santé,2,4,,,,,,,,,,,,,
1624,Santé,2,4,,,,,,,,,,,,,
1625,Logistique,0,3,,,,,,,,,,,,,
1626,Autres Services,2,4,,,,,,,,,,,,,
1627,Santé,0,3,,,,,,,,,,,,,
1628,Tourisme,3,4,,,,,,,,,,,,,
1629,Tourisme,4,6,,,,,,,,,,,,,
1630,Production,2,5,,,,,,,,,,,,,
1631,Production,2,5,,,,,,,,,,,,,
1632,Tourisme,2,6,,,,,,,,,,,,,
1633,Immobilier,2,5,,,,,,,,,,,,,
1634,Autres Services,3,6,,,,,,,,,,,,,
1635,Logistique,2,3,,,,,,,,,,,,,
1636,Tourisme,3,3,,,,,,,,,,,,,
1637,BTP,2,4,,,,,,,,,,,,,
1638,Finance,0,3,,,,,,,,,,,,,
1639,Tourisme,4,6,,,,,,,,,,,,,
1640,Tourisme,3,3,,,,,,,,,,,,,
1641,Tourisme,2,6,,,,,,,,,,,,,
1642,Tourisme,3,4,,,,,,,,,,,,,
1643,Autres Services,2,3,,,,,,,,,,,,,
1644,Éducation,2,1,,,,,,,,,,,,,
1645,Automobile,2,6,,,,,,,,,,,,,
1646,Production,2,3,,,,,,,,,,,,,
1647,Tourisme,2,3,,,,,,,,,,,,,
1648,Production,0,3,,,,,,,,,,,,,
1649,Production,2,6,,,,,,,,,,,,,
1650,Logistique,0,3,,,,,,,,,,,,,
1651,Logistique,0,3,,,,,,,,,,,,,
1652,Finance,0,3,,,,,,,,,,,,,
1653,Production,2,4,,,,,,,,,,,,,
1654,Autres Services,2,3,,,,,,,,,,,,,
1655,Autres Services,2,6,,,,,,,,,,,,,
1656,Finance,0,3,,,,,,,,,,,,,
1657,Autres Services,2,5,,,,,,,,,,,,,
1658,Centre d'Appel,0,3,,,,,,,,,,,,,
1659,Santé,3,3,,,,,,,,,,,,,
1660,Immobilier,2,4,,,,,,,,,,,,,
1661,Tourisme,2,3,,,,,,,,,,,,,
1662,Tourisme,0,0,,,,,,,,,,,,,
1663,Santé,2,6,,,,,,,,,,,,,
1664,Aéroportuaire,0,3,,,,,,,,,,,,,
1665,Production,2,0,,,,,,,,,,,,,
1666,Production,2,3,,,,,,,,,,,,,
1667,Finance,0,3,,,,,,,,,,,,,
1668,Autres Services,2,5,,,,,,,,,,,,,
1669,Autres Services,2,4,,,,,,,,,,,,,
1670,Autres Services,2,4,,,,,,,,,,,,,
1671,BTP,2,3,,,,,,,,,,,,,
1672,Santé,0,3,,,,,,,,,,,,,
1673,Ameublement,2,3,,,,,,,,,,,,,
1674,Ameublement,2,1,,,,,,,,,,,,,
1675,Autres Services,0,3,,,,,,,,,,,,,
1676,Tourisme,2,3,,,,,,,,,,,,,
1677,Tourisme,2,0,,,,,,,,,,,,,
1678,Tourisme,2,3,,,,,,,,,,,,,
1679,Tourisme,2,3,,,,,,,,,,,,,
1680,Tourisme,2,6,,,,,,,,,,,,,
1681,Distibution,2,3,,,,,,,,,,,,,
1682,Aéroportuaire,2,0,,,,,,,,,,,,,
1683,Santé,2,5,,,,,,,,,,,,,
1684,Santé,0,1,,,,,,,,,,,,,
1685,Tourisme,2,3,,,,,,,,,,,,,
1686,Tourisme,2,3,,,,,,,,,,,,,
1687,Sécurité,2,2,,,,,,,,,,,,,
1688,Distibution,0,1,,,,,,,,,,,,,
1689,Distibution,2,3,,,,,,,,,,,,,
1690,Distibution,3,6,,,,,,,,,,,,,
1691,Distibution,0,1,,,,,,,,,,,,,
1692,Distibution,0,3,,,,,,,,,,,,,
1693,Réseaux,2,4,,,,,,,,,,,,,
1694,Tourisme,2,4,,,,,,,,,,,,,
1695,Marketing,0,3,,,,,,,,,,,,,
1696,Distibution,0,2,,,,,,,,,,,,,
1697,Autres Services,2,4,,,,,,,,,,,,,
1698,Informatique,2,4,,,,,,,,,,,,,
1699,Informatique,2,4,,,,,,,,,,,,,
1700,Tourisme,2,1,,,,,,,,,,,,,
1701,Production,2,4,,,,,,,,,,,,,
1702,Production,2,4,,,,,,,,,,,,,
1703,MAintenance,2,4,,,,,,,,,,,,,
1704,Tourisme,2,3,,,,,,,,,,,,,
1705,Tourisme,2,3,,,,,,,,,,,,,
1706,Production,0,1,,,,,,,,,,,,,
1707,Production,2,3,,,,,,,,,,,,,
1708,Logistique,0,3,,,,,,,,,,,,,
1709,Autres Services,0,3,,,,,,,,,,,,,
1710,Logistique,3,5,,,,,,,,,,,,,
1711,Autres Services,2,5,,,,,,,,,,,,,
1712,Tourisme,2,3,,,,,,,,,,,,,
1713,Tourisme,2,0,,,,,,,,,,,,,
1714,Tourisme,2,0,,,,,,,,,,,,,
1715,Production,2,3,,,,,,,,,,,,,
1716,BTP,3,0,,,,,,,,,,,,,
1717,Tourisme,2,0,,,,,,,,,,,,,
1718,Tourisme,3,3,,,,,,,,,,,,,
1719,Sécurité,0,0,,,,,,,,,,,,,
1720,Tourisme,2,0,,,,,,,,,,,,,
1721,Tourisme,0,0,,,,,,,,,,,,,
1722,Tourisme,2,0,,,,,,,,,,,,,
1723,Tourisme,0,0,,,,,,,,,,,,,
1724,Tourisme,0,0,,,,,,,,,,,,,
1725,Tourisme,0,0,,,,,,,,,,,,,
1726,Tourisme,0,3,,,,,,,,,,,,,
1727,Tourisme,2,0,,,,,,,,,,,,,
1728,Autres Services,2,3,,,,,,,,,,,,,
1729,Tourisme,2,3,,,,,,,,,,,,,
1730,Production,0,5,,,,,,,,,,,,,
1731,Audit,3,4,,,,,,,,,,,,,
1732,Agroalimentaire,2,4,,,,,,,,,,,,,
1733,Production,2,3,,,,,,,,,,,,,
1734,Logistique,0,1,,,,,,,,,,,,,
1735,Distibution,0,3,,,,,,,,,,,,,
1736,Production,2,0,,,,,,,,,,,,,
1737,Production,2,3,,,,,,,,,,,,,
1738,Production,0,3,,,,,,,,,,,,,
1739,MAintenance,3,4,,,,,,,,,,,,,
1740,Agroalimentaire,3,6,,,,,,,,,,,,,
1741,Tourisme,3,4,,,,,,,,,,,,,
1742,MAintenance,3,3,,,,,,,,,,,,,
1743,Informatique,3,4,,,,,,,,,,,,,
1744,Réseaux,2,3,,,,,,,,,,,,,
1745,Réseaux,2,3,,,,,,,,,,,,,
1746,Tourisme,2,2,,,,,,,,,,,,,
1747,Production,2,3,,,,,,,,,,,,,
1748,évenementiel,0,3,,,,,,,,,,,,,
1749,Finance,0,3,,,,,,,,,,,,,
1750,Informatique,2,5,,,,,,,,,,,,,
1751,Informatique,3,6,,,,,,,,,,,,,
1752,Tourisme,2,3,,,,,,,,,,,,,
1753,Tourisme,2,3,,,,,,,,,,,,,
1754,Production,2,4,,,,,,,,,,,,,
1755,Aéroportuaire,2,0,,,,,,,,,,,,,
1756,Réseaux,3,6,,,,,,,,,,,,,
1757,Réseaux,2,6,,,,,,,,,,,,,
1758,Tourisme,2,1,,,,,,,,,,,,,
1759,BTP,3,6,,,,,,,,,,,,,
1760,Tourisme,2,3,,,,,,,,,,,,,
1761,Tourisme,0,3,,,,,,,,,,,,,
1762,Tourisme,2,3,,,,,,,,,,,,,
1763,Production,2,5,,,,,,,,,,,,,
1764,Autres Services,0,4,,,,,,,,,,,,,
1765,Agroalimentaire,2,3,,,,,,,,,,,,,
1766,Tourisme,2,3,,,,,,,,,,,,,
1767,Automobile,0,3,,,,,,,,,,,,,
1768,Autres Services,0,3,,,,,,,,,,,,,
1769,Énergie,3,6,,,,,,,,,,,,,
1770,Sécurité,0,4,,,,,,,,,,,,,
1771,Tourisme,2,3,,,,,,,,,,,,,
1772,Production,0,3,,,,,,,,,,,,,
1773,Réseaux,2,6,,,,,,,,,,,,,
1774,Réseaux,2,6,,,,,,,,,,,,,
1775,Réseaux,2,3,,,,,,,,,,,,,
1776,Finance,0,4,,,,,,,,,,,,,
1777,Finance,0,4,,,,,,,,,,,,,
1778,Tourisme,0,0,,,,,,,,,,,,,
1779,Réseaux,2,3,,,,,,,,,,,,,
1780,Immobilier,2,4,,,,,,,,,,,,,
1781,Santé,2,6,,,,,,,,,,,,,
1782,Autres Services,0,4,,,,,,,,,,,,,
1783,Aéroportuaire,2,6,,,,,,,,,,,,,
1784,Finance,0,6,,,,,,,,,,,,,
1785,Tourisme,2,3,,,,,,,,,,,,,
1786,Tourisme,2,3,,,,,,,,,,,,,
1787,Logistique,3,6,,,,,,,,,,,,,
1788,Autres Services,2,3,,,,,,,,,,,,,
1789,Audit,3,5,,,,,,,,,,,,,
1790,Informatique,3,6,,,,,,,,,,,,,
1791,Informatique,3,6,,,,,,,,,,,,,
1792,Autres Services,2,3,,,,,,,,,,,,,
1793,Distibution,2,3,,,,,,,,,,,,,
1794,Finance,3,6,,,,,,,,,,,,,
1795,Autres Services,0,5,,,,,,,,,,,,,
1796,MAintenance,3,0,,,,,,,,,,,,,
1797,MAintenance,3,4,,,,,,,,,,,,,
1798,Autres Services,2,3,,,,,,,,,,,,,
1799,Santé,0,4,,,,,,,,,,,,,
1800,Autres Services,2,5,,,,,,,,,,,,,
1801,Autres Services,0,1,,,,,,,,,,,,,
1802,Distibution,2,3,,,,,,,,,,,,,
1803,Mécanique,3,3,,,,,,,,,,,,,
1804,Agroalimentaire,2,3,,,,,,,,,,,,,
1805,BTP,3,5,,,,,,,,,,,,,
1806,Administration Publique,2,6,,,,,,,,,,,,,
1807,Production,0,4,,,,,,,,,,,,,
1808,Centre d'Appel,2,6,,,,,,,,,,,,,
1809,évenementiel,2,3,,,,,,,,,,,,,
1810,Tourisme,2,3,,,,,,,,,,,,,
1811,Automobile,2,6,,,,,,,,,,,,,
1812,Audit,3,6,,,,,,,,,,,,,
1813,Autres Services,0,3,,,,,,,,,,,,,
1814,Autres Services,0,3,,,,,,,,,,,,,
1815,Finance,2,6,,,,,,,,,,,,,
1816,Tourisme,0,3,,,,,,,,,,,,,
1817,Tourisme,2,3,,,,,,,,,,,,,
1818,Tourisme,3,4,,,,,,,,,,,,,
1819,Tourisme,2,0,,,,,,,,,,,,,
1820,Tourisme,2,0,,,,,,,,,,,,,
1821,Tourisme,2,3,,,,,,,,,,,,,
1822,Tourisme,2,3,,,,,,,,,,,,,
1823,Santé,2,5,,,,,,,,,,,,,
1824,Logistique,2,6,,,,,,,,,,,,,
1825,Informatique,2,6,,,,,,,,,,,,,
1826,Production,2,3,,,,,,,,,,,,,
1827,BTP,2,3,,,,,,,,,,,,,
1828,BTP,2,1,,,,,,,,,,,,,
1829,BTP,2,1,,,,,,,,,,,,,
1830,Production,2,4,,,,,,,,,,,,,
1831,BTP,2,1,,,,,,,,,,,,,
1832,Autres Services,2,6,,,,,,,,,,,,,
1833,Tourisme,2,3,,,,,,,,,,,,,
1834,Tourisme,2,3,,,,,,,,,,,,,
1835,Tourisme,2,3,,,,,,,,,,,,,
1836,Aéroportuaire,2,6,,,,,,,,,,,,,
1837,Informatique,3,6,,,,,,,,,,,,,
1838,Autres Services,0,3,,,,,,,,,,,,,
1839,Autres Services,0,3,,,,,,,,,,,,,
1840,Tourisme,2,3,,,,,,,,,,,,,
1841,Secrétariat,0,3,,,,,,,,,,,,,
1842,Distibution,2,0,,,,,,,,,,,,,
1843,Informatique,2,6,,,,,,,,,,,,,
1844,Énergie,0,3,,,,,,,,,,,,,
1845,Tourisme,3,4,,,,,,,,,,,,,
1846,Tourisme,2,4,,,,,,,,,,,,,
1847,Production,2,4,,,,,,,,,,,,,
1848,Sécurité,2,4,,,,,,,,,,,,,
1849,Tourisme,2,3,,,,,,,,,,,,,
1850,Production,2,4,,,,,,,,,,,,,
1851,Production,2,6,,,,,,,,,,,,,
1852,Production,0,1,,,,,,,,,,,,,
1853,Tourisme,2,1,,,,,,,,,,,,,
1854,Tourisme,3,3,,,,,,,,,,,,,
1855,Autres Services,0,3,,,,,,,,,,,,,
1856,évenementiel,2,4,,,,,,,,,,,,,
1857,Autres Services,4,6,,,,,,,,,,,,,
1858,Centre d'Appel,0,3,,,,,,,,,,,,,
1859,Agroalimentaire,2,4,,,,,,,,,,,,,
1860,Aéroportuaire,0,3,,,,,,,,,,,,,
1861,Aéroportuaire,2,5,,,,,,,,,,,,,
1862,Immobilier,2,4,,,,,,,,,,,,,
1863,Logistique,0,3,,,,,,,,,,,,,
1864,Finance,0,4,,,,,,,,,,,,,
1865,Finance,0,4,,,,,,,,,,,,,
1866,Agroalimentaire,2,3,,,,,,,,,,,,,
1867,BTP,2,3,,,,,,,,,,,,,
1868,Distibution,3,4,,,,,,,,,,,,,
1869,BTP,2,3,,,,,,,,,,,,,
1870,BTP,2,3,,,,,,,,,,,,,
1871,BTP,2,3,,,,,,,,,,,,,
1872,Autres Services,2,3,,,,,,,,,,,,,
1873,Immobilier,2,3,,,,,,,,,,,,,
1874,Immobilier,3,5,,,,,,,,,,,,,
1875,Énergie,2,3,,,,,,,,,,,,,
1876,Réseaux,2,4,,,,,,,,,,,,,
1877,Finance,3,6,,,,,,,,,,,,,
1878,Chimie,3,3,,,,,,,,,,,,,
1879,Textile,2,6,,,,,,,,,,,,,
1880,Logistique,2,3,,,,,,,,,,,,,
1881,Production,3,4,,,,,,,,,,,,,
1882,Autres Services,0,3,,,,,,,,,,,,,
1883,Autres Services,2,3,,,,,,,,,,,,,
1884,Santé,2,5,,,,,,,,,,,,,
1885,Finance,0,3,,,,,,,,,,,,,
1886,Chimie,0,6,,,,,,,,,,,,,
1887,Sécurité,2,4,,,,,,,,,,,,,
1888,Finance,2,5,,,,,,,,,,,,,
1889,Informatique,3,6,,,,,,,,,,,,,
1890,Finance,0,3,,,,,,,,,,,,,
1891,Tourisme,2,3,,,,,,,,,,,,,
1892,Production,2,4,,,,,,,,,,,,,
1893,Production,2,6,,,,,,,,,,,,,
1894,BTP,3,6,,,,,,,,,,,,,
1895,Production,2,6,,,,,,,,,,,,,
1896,Production,2,6,,,,,,,,,,,,,
1897,Distibution,2,4,,,,,,,,,,,,,
1898,Centre d'Appel,0,3,,,,,,,,,,,,,
1899,Informatique,0,3,,,,,,,,,,,,,
1900,Informatique,2,3,,,,,,,,,,,,,
1901,Informatique,2,6,,,,,,,,,,,,,
1902,Énergie,2,4,,,,,,,,,,,,,
1903,Logistique,2,3,,,,,,,,,,,,,
1904,Production,2,3,,,,,,,,,,,,,
1905,Production,3,3,,,,,,,,,,,,,
1906,Éducation,2,4,,,,,,,,,,,,,
1907,BTP,0,3,,,,,,,,,,,,,
1908,Production,2,6,,,,,,,,,,,,,
1909,Informatique,3,6,,,,,,,,,,,,,
1910,Informatique,3,6,,,,,,,,,,,,,
1911,Agroalimentaire,2,3,,,,,,,,,,,,,
1912,Tourisme,0,3,,,,,,,,,,,,,
1913,Autres Services,2,5,,,,,,,,,,,,,
1914,Informatique,2,6,,,,,,,,,,,,,
1915,Secrétariat,2,3,,,,,,,,,,,,,
1916,Informatique,3,6,,,,,,,,,,,,,
1917,Santé,2,3,,,,,,,,,,,,,
1918,Production,2,4,,,,,,,,,,,,,
1919,Tourisme,2,3,,,,,,,,,,,,,
1920,Distibution,3,4,,,,,,,,,,,,,
1921,Autres Services,2,5,,,,,,,,,,,,,
1922,Logistique,2,3,,,,,,,,,,,,,
1923,Logistique,2,3,,,,,,,,,,,,,
1924,Autres Services,2,5,,,,,,,,,,,,,
1925,BTP,0,3,,,,,,,,,,,,,
1926,Distibution,2,5,,,,,,,,,,,,,
1927,Tourisme,2,3,,,,,,,,,,,,,
1928,Tourisme,2,3,,,,,,,,,,,,,
1929,Informatique,3,6,,,,,,,,,,,,,
1930,Autres Services,0,5,,,,,,,,,,,,,
1931,Centre d'Appel,2,6,,,,,,,,,,,,,
1932,Tourisme,2,5,,,,,,,,,,,,,
1933,Santé,2,3,,,,,,,,,,,,,
1934,Tourisme,2,3,,,,,,,,,,,,,
1935,Tourisme,2,3,,,,,,,,,,,,,
1936,Tourisme,2,3,,,,,,,,,,,,,
1937,Production,0,3,,,,,,,,,,,,,
1938,Production,3,6,,,,,,,,,,,,,
1939,Production,3,6,,,,,,,,,,,,,
1940,Santé,3,6,,,,,,,,,,,,,
1941,Production,0,1,,,,,,,,,,,,,
1942,Santé,3,6,,,,,,,,,,,,,
1943,Aéroportuaire,2,0,,,,,,,,,,,,,
1944,Santé,3,6,,,,,,,,,,,,,
1945,Aéroportuaire,2,4,,,,,,,,,,,,,
1946,Santé,3,6,,,,,,,,,,,,,
1947,Tourisme,0,0,,,,,,,,,,,,,
1948,Tourisme,3,3,,,,,,,,,,,,,
1949,Santé,3,6,,,,,,,,,,,,,
1950,Automobile,0,3,,,,,,,,,,,,,
1951,Centre d'Appel,2,6,,,,,,,,,,,,,
1952,Immobilier,2,4,,,,,,,,,,,,,
1953,Finance,2,4,,,,,,,,,,,,,
1954,Finance,2,6,,,,,,,,,,,,,
1955,Autres Services,2,4,,,,,,,,,,,,,
1956,Automobile,0,4,,,,,,,,,,,,,
1957,Finance,2,6,,,,,,,,,,,,,
1958,Production,0,3,,,,,,,,,,,,,
1959,Centre d'Appel,2,4,,,,,,,,,,,,,
1960,Sport,4,6,,,,,,,,,,,,,
1961,Tourisme,2,6,,,,,,,,,,,,,
1962,évenementiel,2,4,,,,,,,,,,,,,
1963,Tourisme,2,4,,,,,,,,,,,,,
1964,Tourisme,2,3,,,,,,,,,,,,,
1965,Marketing,0,3,,,,,,,,,,,,,
1966,BTP,2,3,,,,,,,,,,,,,
1967,Agroalimentaire,3,4,,,,,,,,,,,,,
1968,Immobilier,2,6,,,,,,,,,,,,,
1969,Finance,2,6,,,,,,,,,,,,,
1970,Luxe,2,4,,,,,,,,,,,,,
1971,Immobilier,2,3,,,,,,,,,,,,,
1972,Tourisme,3,6,,,,,,,,,,,,,
1973,Tourisme,2,3,,,,,,,,,,,,,
1974,Autres Services,0,5,,,,,,,,,,,,,
1975,Tourisme,2,3,,,,,,,,,,,,,
1976,Informatique,3,6,,,,,,,,,,,,,
1977,Logistique,2,4,,,,,,,,,,,,,
1978,Distibution,0,3,,,,,,,,,,,,,
1979,évenementiel,2,4,,,,,,,,,,,,,
1980,Production,2,6,,,,,,,,,,,,,
1981,Autres Services,2,3,,,,,,,,,,,,,
1982,Audit,2,4,,,,,,,,,,,,,
1983,Autres Services,0,3,,,,,,,,,,,,,
1984,Autres Services,0,3,,,,,,,,,,,,,
1985,Tourisme,0,0,,,,,,,,,,,,,
1986,Autres Services,2,5,,,,,,,,,,,,,
1987,MAintenance,2,3,,,,,,,,,,,,,
1988,BTP,3,3,,,,,,,,,,,,,
1989,BTP,2,1,,,,,,,,,,,,,
1990,BTP,3,3,,,,,,,,,,,,,
1991,BTP,3,6,,,,,,,,,,,,,
1992,Autres Services,2,4,,,,,,,,,,,,,
1993,Production,2,4,,,,,,,,,,,,,
1994,Production,2,4,,,,,,,,,,,,,
1995,Production,2,3,,,,,,,,,,,,,
1996,Agroalimentaire,2,4,,,,,,,,,,,,,
1997,Production,2,4,,,,,,,,,,,,,
1998,Production,2,4,,,,,,,,,,,,,
1999,Production,0,6,,,,,,,,,,,,,
2000,Logistique,0,3,,,,,,,,,,,,,
2001,Logistique,0,3,,,,,,,,,,,,,
2002,Autres Services,2,6,,,,,,,,,,,,,
2003,Production,3,4,,,,,,,,,,,,,
2004,Immobilier,2,3,,,,,,,,,,,,,
2005,Production,3,4,,,,,,,,,,,,,
2006,Immobilier,2,4,,,,,,,,,,,,,
2007,Autres Services,2,3,,,,,,,,,,,,,
2008,Finance,0,4,,,,,,,,,,,,,
2009,Ingénierie,3,6,,,,,,,,,,,,,
2010,Logistique,0,3,,,,,,,,,,,,,
2011,Logistique,0,3,,,,,,,,,,,,,
2012,Textile,3,3,,,,,,,,,,,,,
2013,Tourisme,2,3,,,,,,,,,,,,,
2014,Tourisme,2,3,,,,,,,,,,,,,
2015,Agroalimentaire,2,4,,,,,,,,,,,,,
2016,Finance,0,3,,,,,,,,,,,,,
2017,Tourisme,3,3,,,,,,,,,,,,,
2018,Autres Services,3,6,,,,,,,,,,,,,
2019,Tourisme,2,0,,,,,,,,,,,,,
2020,Sécurité,2,0,,,,,,,,,,,,,
2021,Santé,0,4,,,,,,,,,,,,,
2022,Distibution,3,4,,,,,,,,,,,,,
2023,Informatique,3,6,,,,,,,,,,,,,
2024,Santé,3,5,,,,,,,,,,,,,
2025,BTP,2,3,,,,,,,,,,,,,
2026,Informatique,2,3,,,,,,,,,,,,,
2027,Production,3,6,,,,,,,,,,,,,
2028,évenementiel,2,4,,,,,,,,,,,,,
2029,Chimie,2,5,,,,,,,,,,,,,
2030,Tourisme,2,3,,,,,,,,,,,,,
2031,Tourisme,2,3,,,,,,,,,,,,,
2032,Tourisme,2,3,,,,,,,,,,,,,
2033,Immobilier,2,3,,,,,,,,,,,,,
2034,Tourisme,2,3,,,,,,,,,,,,,
2035,Tourisme,2,3,,,,,,,,,,,,,
2036,Tourisme,2,3,,,,,,,,,,,,,
2037,Aéroportuaire,2,6,,,,,,,,,,,,,
2038,Informatique,0,5,,,,,,,,,,,,,
2039,Marketing,0,5,,,,,,,,,,,,,
2040,Autres Services,3,5,,,,,,,,,,,,,
2041,Tourisme,2,1,,,,,,,,,,,,,
2042,Informatique,3,6,,,,,,,,,,,,,
2043,MAintenance,2,3,,,,,,,,,,,,,
2044,Distibution,3,4,,,,,,,,,,,,,
2045,Production,3,6,,,,,,,,,,,,,
2046,Agroalimentaire,0,4,,,,,,,,,,,,,
2047,Finance,2,6,,,,,,,,,,,,,
2048,Tourisme,2,3,,,,,,,,,,,,,
2049,Informatique,2,6,,,,,,,,,,,,,
2050,Agroalimentaire,2,4,,,,,,,,,,,,,
2051,Distibution,0,1,,,,,,,,,,,,,
2052,Informatique,2,6,,,,,,,,,,,,,
2053,Immobilier,2,4,,,,,,,,,,,,,
2054,Ingénierie,0,3,,,,,,,,,,,,,
2055,Santé,3,6,,,,,,,,,,,,,
2056,Santé,0,4,,,,,,,,,,,,,
2057,Santé,2,6,,,,,,,,,,,,,
2058,Luxe,0,3,,,,,,,,,,,,,
2059,Informatique,3,6,,,,,,,,,,,,,
2060,Informatique,3,6,,,,,,,,,,,,,
2061,Informatique,2,6,,,,,,,,,,,,,
2062,Informatique,3,6,,,,,,,,,,,,,
2063,Informatique,4,6,,,,,,,,,,,,,
2064,Tourisme,2,4,,,,,,,,,,,,,
2065,Logistique,0,4,,,,,,,,,,,,,
2066,Marketing,2,3,,,,,,,,,,,,,
